,title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,query,rank,date,local_image
333,피디케이전자 스마트에버 SL43F,https://search.shopping.naver.com/gate.nhn?id=32725289627,https://shopping-phinf.pstatic.net/main_3272528/32725289627.20220629115859.jpg,178950,,네이버,32725289627,1,스마트에버,피디케이전자,디지털/가전,영상가전,TV,LEDTV,tv,34,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3272528|32725289627.20220629115859.jpg
334,피디케이전자 스마트에버 SW32F,https://search.shopping.naver.com/gate.nhn?id=28110557525,https://shopping-phinf.pstatic.net/main_2811055/28110557525.20210908133041.jpg,516470,,네이버,28110557525,1,스마트에버,피디케이전자,디지털/가전,영상가전,TV,LEDTV,tv,35,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2811055|28110557525.20210908133041.jpg
335,폴라로이드 PDK75CP,https://search.shopping.naver.com/gate.nhn?id=34084042619,https://shopping-phinf.pstatic.net/main_3408404/34084042619.20220815123746.jpg,899000,,네이버,34084042619,1,폴라로이드,폴라로이드,디지털/가전,영상가전,TV,LEDTV,tv,36,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3408404|34084042619.20220815123746.jpg
336,라익미 DS3201L NETRANGE,https://search.shopping.naver.com/gate.nhn?id=31056403618,https://shopping-phinf.pstatic.net/main_3105640/31056403618.20221123122237.jpg,140000,,네이버,31056403618,1,라익미,라익미,디지털/가전,영상가전,TV,LEDTV,tv,37,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3105640|31056403618.20221123122237.jpg
337,피디케이전자 스마트에버 SG43U,https://search.shopping.naver.com/gate.nhn?id=33578176618,https://shopping-phinf.pstatic.net/main_3357817/33578176618.20230207151835.jpg,359790,,네이버,33578176618,1,스마트에버,피디케이전자,디지털/가전,영상가전,TV,LEDTV,tv,38,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3357817|33578176618.20230207151835.jpg
338,TV 렌탈 삼성 엘지 울트라 UHD 벽걸이 스탠드 홈쇼핑 약정3/5년,https://search.shopping.naver.com/gate.nhn?id=38048062386,https://shopping-phinf.pstatic.net/main_3804806/38048062386.jpg,536400,,렌탈컴퍼니몰,38048062386,2,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,39,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3804806|38048062386.jpg
339,TV 렌탈 삼성 엘지 울트라 UHD 벽걸이 스탠드 홈쇼핑 약정3/5년,https://search.shopping.naver.com/gate.nhn?id=38199389858,https://shopping-phinf.pstatic.net/main_3819938/38199389858.10.jpg,536400,,렌탈총판샵,38199389858,2,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,40,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3819938|38199389858.10.jpg
342,[LG] 스탠바이미 27인치 TV렌탈 27ART10AKPL 3-5년약정,https://search.shopping.naver.com/gate.nhn?id=38199603575,https://shopping-phinf.pstatic.net/main_3819960/38199603575.10.jpg,1220400,,렌탈총판샵,38199603575,2,LG전자,LG전자,디지털/가전,영상가전,TV,LEDTV,tv,43,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3819960|38199603575.10.jpg
343,와사비망고 ZEN U550 UHD TV MAX HDR,https://search.shopping.naver.com/gate.nhn?id=21225114346,https://shopping-phinf.pstatic.net/main_2122511/21225114346.20220617103814.jpg,268900,,네이버,21225114346,1,와사비망고,와사비망고,디지털/가전,영상가전,TV,LEDTV,tv,44,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2122511|21225114346.20220617103814.jpg
344,이스트라 쿠카 UC501UHD 스마트 THE META,https://search.shopping.naver.com/gate.nhn?id=22021576269,https://shopping-phinf.pstatic.net/main_2202157/22021576269.20220715153553.jpg,369690,,네이버,22021576269,1,이스트라,이스트라,디지털/가전,영상가전,TV,LEDTV,tv,45,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2202157|22021576269.20220715153553.jpg
345,프리즘코리아 ABC55G,https://search.shopping.naver.com/gate.nhn?id=31534803619,https://shopping-phinf.pstatic.net/main_3153480/31534803619.20220330151200.jpg,349000,,네이버,31534803619,1,프리즘코리아,프리즘코리아,디지털/가전,영상가전,TV,LEDTV,tv,46,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3153480|31534803619.20220330151200.jpg
346,프리즘코리아 바이런 BR650UHD,https://search.shopping.naver.com/gate.nhn?id=30231185618,https://shopping-phinf.pstatic.net/main_3023118/30231185618.20220302091106.jpg,379000,,네이버,30231185618,1,프리즘코리아,프리즘코리아,디지털/가전,영상가전,TV,LEDTV,tv,47,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3023118|30231185618.20220302091106.jpg
347,LG전자 65UR642S0NC,https://search.shopping.naver.com/gate.nhn?id=29230417626,https://shopping-phinf.pstatic.net/main_2923041/29230417626.20211014162322.jpg,865000,,네이버,29230417626,1,LG전자,LG전자,디지털/가전,영상가전,TV,LEDTV,tv,48,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2923041|29230417626.20211014162322.jpg
348,라익미 스마트 DS5001L 4K HDR 다이렉트TV,https://search.shopping.naver.com/gate.nhn?id=26158454523,https://shopping-phinf.pstatic.net/main_2615845/26158454523.20220311153101.jpg,309000,,네이버,26158454523,1,라익미,라익미,디지털/가전,영상가전,TV,LEDTV,tv,49,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2615845|26158454523.20220311153101.jpg
349,삼성전자 삼성 UN32N4010AFXKR,https://search.shopping.naver.com/gate.nhn?id=16610186541,https://shopping-phinf.pstatic.net/main_1661018/16610186541.20200408151256.jpg,220150,,네이버,16610186541,1,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,50,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1661018|16610186541.20200408151256.jpg
352,이스트라 AN553UHD 스마트 THE 프라임,https://search.shopping.naver.com/gate.nhn?id=29203569618,https://shopping-phinf.pstatic.net/main_2920356/29203569618.20221104150458.jpg,389600,,네이버,29203569618,1,이스트라,이스트라,디지털/가전,영상가전,TV,LEDTV,tv,53,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2920356|29203569618.20221104150458.jpg
353,더함 UA501UHD,https://search.shopping.naver.com/gate.nhn?id=28788875554,https://shopping-phinf.pstatic.net/main_2878887/28788875554.20221223104601.jpg,354900,,네이버,28788875554,1,더함,더함,디지털/가전,영상가전,TV,LEDTV,tv,54,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2878887|28788875554.20221223104601.jpg
354,프리즘코리아 BR550UHD,https://search.shopping.naver.com/gate.nhn?id=30231125618,https://shopping-phinf.pstatic.net/main_3023112/30231125618.20220302091208.jpg,269000,,네이버,30231125618,1,프리즘코리아,프리즘코리아,디지털/가전,영상가전,TV,LEDTV,tv,55,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3023112|30231125618.20220302091208.jpg
355,LG전자 울트라HD 75UQ9300KNA,https://search.shopping.naver.com/gate.nhn?id=31313568620,https://shopping-phinf.pstatic.net/main_3131356/31313568620.20220315105839.jpg,1190000,,네이버,31313568620,1,울트라HD,LG전자,디지털/가전,영상가전,TV,LEDTV,tv,56,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3131356|31313568620.20220315105839.jpg
356,삼성전자 삼성 LH75BEAHLGFXKR,https://search.shopping.naver.com/gate.nhn?id=29818078619,https://shopping-phinf.pstatic.net/main_2981807/29818078619.20220407130006.jpg,885000,,네이버,29818078619,1,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,57,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2981807|29818078619.20220407130006.jpg
357,더함 우버AMG UA431UHD,https://search.shopping.naver.com/gate.nhn?id=28788691554,https://shopping-phinf.pstatic.net/main_2878869/28788691554.20221223104539.jpg,288900,,네이버,28788691554,1,더함,더함,디지털/가전,영상가전,TV,LEDTV,tv,58,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2878869|28788691554.20221223104539.jpg
358,LG전자 울트라HD 75UQ8300ENA,https://search.shopping.naver.com/gate.nhn?id=32438211618,https://shopping-phinf.pstatic.net/main_3243821/32438211618.20220519150123.jpg,1558750,,네이버,32438211618,1,울트라HD,LG전자,디지털/가전,영상가전,TV,LEDTV,tv,59,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3243821|32438211618.20220519150123.jpg
359,디엘티 모넥스 M403683UT,https://search.shopping.naver.com/gate.nhn?id=21411029667,https://shopping-phinf.pstatic.net/main_2141102/21411029667.20220516163039.jpg,179000,,네이버,21411029667,1,모넥스,디엘티,디지털/가전,영상가전,TV,LEDTV,tv,60,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2141102|21411029667.20220516163039.jpg
362,와사비망고 ZEN U650 UHD TV MAX HDR,https://search.shopping.naver.com/gate.nhn?id=21225114347,https://shopping-phinf.pstatic.net/main_2122511/21225114347.20220713144435.jpg,395900,,네이버,21225114347,1,와사비망고,와사비망고,디지털/가전,영상가전,TV,LEDTV,tv,63,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2122511|21225114347.20220713144435.jpg
363,이노스 S4301KU,https://search.shopping.naver.com/gate.nhn?id=21285737503,https://shopping-phinf.pstatic.net/main_2128573/21285737503.20220110165514.jpg,246600,,네이버,21285737503,1,이노스,이노스,디지털/가전,영상가전,TV,LEDTV,tv,64,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2128573|21285737503.20220110165514.jpg
364,삼성전자 삼성 KQ75QA65AFXKR,https://search.shopping.naver.com/gate.nhn?id=26205204522,https://shopping-phinf.pstatic.net/main_2620520/26205204522.20220629131256.jpg,1375000,,네이버,26205204522,1,삼성,삼성전자,디지털/가전,영상가전,TV,QLEDTV,tv,65,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2620520|26205204522.20220629131256.jpg
365,이노스 S3201KU,https://search.shopping.naver.com/gate.nhn?id=24921321522,https://shopping-phinf.pstatic.net/main_2492132/24921321522.20220126130205.jpg,149400,,네이버,24921321522,1,이노스,이노스,디지털/가전,영상가전,TV,LEDTV,tv,66,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2492132|24921321522.20220126130205.jpg
366,삼성전자 43인치 TV 스마트 LED 4K UHD LH43BEAH 사이니지 1등급,https://search.shopping.naver.com/gate.nhn?id=83262666722,https://shopping-phinf.pstatic.net/main_8326266/83262666722.20.jpg,479000,,삼성공식파트너 오제,83262666722,2,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,67,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8326266|83262666722.20.jpg
367,삼성전자 삼성 UN32N4000AFXKR,https://search.shopping.naver.com/gate.nhn?id=16216662156,https://shopping-phinf.pstatic.net/main_1621666/16216662156.20220621101934.jpg,239720,,네이버,16216662156,1,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,68,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1621666|16216662156.20220621101934.jpg
368,삼성전자 삼성 KU75UA8070FXKR,https://search.shopping.naver.com/gate.nhn?id=26660030522,https://shopping-phinf.pstatic.net/main_2666003/26660030522.20220628153430.jpg,1398920,,네이버,26660030522,1,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,69,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2666003|26660030522.20220628153430.jpg
369,유맥스 MX32H,https://search.shopping.naver.com/gate.nhn?id=15728271327,https://shopping-phinf.pstatic.net/main_1572827/15728271327.20200615144817.jpg,109000,,네이버,15728271327,1,유맥스,유맥스,디지털/가전,영상가전,TV,LEDTV,tv,70,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1572827|15728271327.20200615144817.jpg
372,와사비망고 ZEN U750 UHDTV Max HDR,https://search.shopping.naver.com/gate.nhn?id=22213806611,https://shopping-phinf.pstatic.net/main_2221380/22213806611.20220617103446.jpg,673590,,네이버,22213806611,1,와사비망고,와사비망고,디지털/가전,영상가전,TV,LEDTV,tv,73,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2221380|22213806611.20220617103446.jpg
373,디엘티 모넥스 M3255H,https://search.shopping.naver.com/gate.nhn?id=17830665705,https://shopping-phinf.pstatic.net/main_1783066/17830665705.20221221112935.jpg,99000,,네이버,17830665705,1,모넥스,디엘티,디지털/가전,영상가전,TV,LEDTV,tv,74,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1783066|17830665705.20221221112935.jpg
374,삼성전자 삼성 KU65UA8070FXKR,https://search.shopping.naver.com/gate.nhn?id=26615489522,https://shopping-phinf.pstatic.net/main_2661548/26615489522.20220628153715.jpg,760000,,네이버,26615489522,1,삼성,삼성전자,디지털/가전,영상가전,TV,LEDTV,tv,75,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2661548|26615489522.20220628153715.jpg
375,LG전자 울트라HD 55UR642S0NC,https://search.shopping.naver.com/gate.nhn?id=29230563619,https://shopping-phinf.pstatic.net/main_2923056/29230563619.20211014153750.jpg,745370,,네이버,29230563619,1,울트라HD,LG전자,디지털/가전,영상가전,TV,LEDTV,tv,76,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2923056|29230563619.20211014153750.jpg
376,이노스 S4001KU,https://search.shopping.naver.com/gate.nhn?id=24921325522,https://shopping-phinf.pstatic.net/main_2492132/24921325522.20220922134224.jpg,216900,,네이버,24921325522,1,이노스,이노스,디지털/가전,영상가전,TV,LEDTV,tv,77,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2492132|24921325522.20220922134224.jpg
377,이스트라 AN653UHD 스마트 THE 프라임,https://search.shopping.naver.com/gate.nhn?id=29241078625,https://shopping-phinf.pstatic.net/main_2924107/29241078625.20221107103726.jpg,538970,,네이버,29241078625,1,이스트라,이스트라,디지털/가전,영상가전,TV,LEDTV,tv,78,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2924107|29241078625.20221107103726.jpg
378,LG전자 86UR642S0NC,https://search.shopping.naver.com/gate.nhn?id=29230563621,https://shopping-phinf.pstatic.net/main_2923056/29230563621.20211014162900.jpg,1970000,,네이버,29230563621,1,LG전자,LG전자,디지털/가전,영상가전,TV,LEDTV,tv,79,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2923056|29230563621.20211014162900.jpg
379,LG전자 울트라HD 86UQ9300KNA,https://search.shopping.naver.com/gate.nhn?id=31299296618,https://shopping-phinf.pstatic.net/main_3129929/31299296618.20220314171123.jpg,2060000,,네이버,31299296618,1,울트라HD,LG전자,디지털/가전,영상가전,TV,LEDTV,tv,80,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3129929|31299296618.20220314171123.jpg
382,디엘티 모넥스 M653683UT,https://search.shopping.naver.com/gate.nhn?id=22696203661,https://shopping-phinf.pstatic.net/main_2269620/22696203661.20220516162218.jpg,390380,,네이버,22696203661,1,모넥스,디엘티,디지털/가전,영상가전,TV,LEDTV,tv,83,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2269620|22696203661.20220516162218.jpg
383,이노스 G55QLED ZERO EDITION,https://search.shopping.naver.com/gate.nhn?id=29283186618,https://shopping-phinf.pstatic.net/main_2928318/29283186618.20221123095104.jpg,477900,,네이버,29283186618,1,이노스,이노스,디지털/가전,영상가전,TV,QLEDTV,tv,84,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2928318|29283186618.20221123095104.jpg
384,이스트라 AU753QLED 스마트 THE 프라임,https://search.shopping.naver.com/gate.nhn?id=30375153625,https://shopping-phinf.pstatic.net/main_3037515/30375153625.20221107165638.jpg,975030,,네이버,30375153625,1,이스트라,이스트라,디지털/가전,영상가전,TV,QLEDTV,tv,85,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3037515|30375153625.20221107165638.jpg
